ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;PERSONALE_TEMPO_PIENO_UOMINI;PERSONALE_TEMPO_PIENO_DONNE;PART_TIME_INF50%_UOMINI;PART_TIME_INF50%_DONNE;PART_TIME_SUP50%_UOMINI;PART_TIME_SUP50%_DONNE
U10735;SSNA;FM;SD0E38;0;2;0;0;0;0
U10735;SSNA;PL;SD0A65;18;67;0;0;0;0
U10735;SSNA;PF;SPFINF;1142;1498;0;4;0;2
U10735;SSNA;MD;SD0N33;3;0;0;0;0;0
U10735;SSNA;PF;APF028;65;123;0;1;0;4
U10735;SSNA;OP;TOP059;105;2;0;0;0;0
U10735;SSNA;PF;KPFSCE;3;20;0;0;0;0
U10735;SSNA;AT;TAT119;30;2;0;0;0;0
U10735;SSNA;DG;0D0097;1;0;0;0;0;0
U10735;SSNA;PT;APT017;32;35;1;0;0;0
U10735;SSNA;MD;SD0E34;53;26;0;0;0;0
U10735;SSNA;DP;PD0A09;7;8;0;0;0;0
U10735;SSNA;PL;SD0064;3;1;0;0;0;0
U10735;SSNA;DG;0D0482;0;1;0;0;0;0
U10735;SSNA;PF;APFCAS;10;7;0;0;0;0
U10735;SSNA;DT;TD0A70;1;1;0;0;0;0
U10735;SSNA;PF;SPFOST;1;62;0;0;0;0
U10735;SSNA;MD;SD0E33;63;14;0;0;0;0
U10735;SSNA;FM;SD0A38;19;47;0;0;0;0
U10735;SSNA;FI;SD0A41;0;4;0;0;0;0
U10735;SSNA;MV;SD0E73;5;1;0;0;0;0
U10735;SSNA;FM;SD0E39;0;2;0;0;0;0
U10735;SSNA;AT;TAT162;113;3;0;0;0;0
C703;RALN;EQ;0FZEQF;1;0;0;0;0;0
C703;RALN;OP;0OP000;1;0;0;0;0;0
C703;RALN;IR;0IR000;1;4;0;0;0;0
C703;RALN;OE;0OEESP;2;2;0;0;0;0
IP10466;RALN;EQ;0FZEQF;1;6;0;0;0;0
IP10466;RALN;OE;0OEESP;3;24;0;1;0;0
IP10466;RALN;RU;0D0I96;0;0;0;0;1;0
C6275;REVA;FP;0D0103;1;0;0;0;0;0
C6275;REVA;CA;022000;0;1;0;1;0;0
C6275;REVA;CC;040000;4;1;0;0;0;3
C6275;REVA;CB;034000;3;0;0;0;0;0
C6275;REVA;CB;033000;1;0;0;0;0;0
C6275;REVA;CD;047000;2;2;0;0;0;0
C6275;REVA;CC;042000;5;9;0;1;0;5
C473;RALN;OE;0OEESP;28;21;0;0;0;1
C473;RALN;EQ;0FZEQF;14;17;1;0;0;0
C473;RALN;IR;0IR000;48;48;1;0;0;0
C473;RALN;DI;0D0165;1;0;0;0;0;0
C473;RALN;FP;0D0103;0;1;0;0;0;0
C473;RALN;OP;0OP000;1;3;0;0;0;0
C473;RALN;DI;0D0164;3;2;0;0;0;0
C7438;RALN;OE;0OEESP;1;1;0;0;0;1
C7438;RALN;RP;000096;0;0;0;1;0;0
C7438;RALN;EQ;0FZEQF;0;1;0;1;0;0
C7438;RALN;FP;0D0485;1;0;0;0;0;0
C7438;RALN;IR;0IR000;1;2;1;0;0;0
C8198;RALN;EQ;0FZEQF;2;0;0;0;0;0
C8198;RALN;IR;0IR000;0;1;1;1;1;2
C8198;RALN;OE;0OEESP;0;0;0;0;1;0
C5426;RALN;OE;0OEESP;3;1;0;0;0;0
C5426;RALN;IR;0IR000;6;3;0;0;0;0
C5426;RALN;EQ;0FZEQF;4;1;1;0;0;0
C5426;RALN;FP;0D0103;1;0;0;0;0;0
C4863;RALN;EQ;0FZEQF;2;1;0;0;0;0
C4863;RALN;FP;0D0103;0;1;0;0;0;0
C4863;RALN;IR;0IR000;8;4;0;1;0;1
C4863;RALN;OP;0OP000;0;0;0;0;1;0
C4863;RALN;OE;0OEESP;0;0;0;0;1;1
C536;RALN;OP;0OP000;12;2;0;0;0;0
C536;RALN;OE;0OEESP;3;4;1;1;0;0
C536;RALN;RP;000096;1;1;0;0;0;0
C536;RALN;IR;0IR000;23;18;0;0;0;0
C536;RALN;DI;0D0165;1;0;0;0;0;0
C536;RALN;EQ;0FZEQF;6;7;0;0;0;0
C536;RALN;DI;0D0164;1;0;0;0;0;0
C1144;RALN;OE;0OEESP;1;0;0;0;0;0
C1144;RALN;EQ;0FZEQF;0;1;0;0;0;0
C1144;RALN;IR;0IR000;0;1;0;0;0;0
C8283;RALN;OP;0OP000;1;0;0;0;0;0
C8283;RALN;IR;0IR000;11;2;7;4;1;1
C8283;RALN;EQ;0FZEQF;4;5;0;0;0;1
C8283;RALN;FP;0D0103;0;1;0;0;0;0
C8283;RALN;OE;0OEESP;9;0;0;0;0;0
C2188;RALN;OE;0OEESP;1;1;1;0;0;0
C2188;RALN;EQ;0FZEQF;1;0;0;0;0;0
U9534;SSNA;PT;0PTSPR;5;38;0;0;0;2
U9534;SSNA;BI;SD0A12;6;44;0;0;0;0
U9534;SSNA;FM;SD0E39;0;2;0;0;0;0
U9534;SSNA;AT;SAT162;1;0;0;0;0;0
U9534;SSNA;PS;SD0CO3;1;0;0;0;0;0
U9534;SSNA;PF;TPF026;11;8;0;0;0;0
U9534;SSNA;FI;SD0A41;4;2;0;0;0;0
U9534;SSNA;PS;SD0CO1;0;1;0;0;0;0
U9534;SSNA;BI;SD0E13;1;1;0;0;0;0
U9534;SSNA;AT;AAT117;23;82;1;3;1;7
U9534;SSNA;PS;SD0AI3;0;1;0;0;0;0
U9534;SSNA;DP;PD0010;0;1;0;0;0;0
U9534;SSNA;PF;SPFOST;0;49;0;0;0;3
U9534;SSNA;MD;SD0036;75;39;0;0;0;0
U9534;SSNA;DP;PD0A45;1;0;0;0;0;0
U9534;SSNA;OP;AOP870;5;19;0;0;0;0
U9534;SSNA;PS;SD0AI4;1;0;0;0;0;0
U9534;SSNA;DA;AD0A31;1;2;0;0;0;0
U9534;SSNA;PL;SD0A65;0;2;0;0;0;0
U9534;SSNA;AT;TAT119;11;18;0;0;0;0
U9534;SSNA;DG;0D0163;0;1;0;0;0;0
U9534;SSNA;PF;SPFINF;483;1520;0;4;3;71
U9534;SSNA;MD;SD0E33;21;4;0;0;0;0
U9534;SSNA;FM;SD0E38;1;0;0;0;0;0
U9534;SSNA;DA;AD0032;1;10;0;0;0;0
U9534;SSNA;PT;TPT092;36;55;0;0;2;6
U9534;SSNA;DP;PD0004;1;0;0;0;0;0
U9534;SSNA;PF;SPFASE;12;21;0;1;0;2
U9534;SSNA;PF;APFCAS;5;20;0;0;0;0
U9534;SSNA;MD;SD0E34;13;10;0;0;0;0
U9534;SSNA;OP;TOP059;22;14;0;0;1;2
U9534;SSNA;PF;SPFPRV;0;3;0;0;0;1
U9534;SSNA;PF;APF028;22;89;2;0;1;6
U9534;SSNA;DA;AD0612;1;0;0;0;0;0
U9534;SSNA;PF;SPFTCN;106;244;0;4;1;12
U9534;SSNA;AT;TAT162;10;0;0;0;0;0
U9534;SSNA;PT;APT017;4;18;0;1;4;2
U9534;SSNA;FI;SD0E42;1;0;0;0;0;0
U9534;SSNA;MD;SD0597;0;1;0;0;0;0
U9534;SSNA;PF;TPFCTS;1;6;1;0;0;0
U9534;SSNA;PF;SPFINE;2;8;0;0;0;0
U9534;SSNA;PS;SD0AI2;0;1;0;0;0;0
U9534;SSNA;DG;0D0097;0;1;0;0;0;0
U9534;SSNA;OP;KOP660;89;515;0;0;1;7
U9534;SSNA;BI;SD0E12;3;3;0;0;0;0
U9534;SSNA;MD;SD0035;292;414;0;0;0;2
U9534;SSNA;PF;SPFRAB;12;39;1;1;0;3
U9534;SSNA;FM;SD0A38;4;21;0;0;0;0
U9534;SSNA;DP;PD0046;3;1;0;0;0;0
U9534;SSNA;PS;SD0AI1;0;2;0;0;0;0
U9534;SSNA;DG;0D0482;0;1;0;0;0;0
U9534;SSNA;MO;SD0047;2;2;0;0;0;0
CV14344;AFAM;PA;013CTE;0;3;0;0;0;0
CV14344;AFAM;PA;011121;4;9;0;0;0;0
CV14344;AFAM;PD;018PD1;4;0;0;0;0;0
CV14344;AFAM;AR;011124;0;3;0;0;0;0
CV14344;AFAM;PA;012117;3;3;0;0;0;0
CV14344;AFAM;PR;018P01;67;33;0;0;0;0
CV14344;AFAM;EP;013159;1;0;0;0;0;0
CV14344;AFAM;EP;013504;0;1;0;0;0;0
C3597;RALN;IR;0IR000;1;1;1;0;0;0
ER12545;LS13;DI;0D00NF;1;0;0;0;0;0
C8145;RALN;OE;0OEESP;1;0;0;0;0;0
C8145;RALN;EQ;0FZEQF;1;0;0;0;0;0
C8145;RALN;IR;0IR000;2;0;0;0;0;0
C7834;RALN;OE;0OEESP;0;2;0;0;2;0
C7834;RALN;IR;0IR000;3;4;0;0;0;5
C7834;RALN;EQ;0FZEQF;1;1;0;0;0;0
C7834;RALN;OP;0OP000;0;0;0;0;0;1
C1490;RALN;IR;0IR000;1;2;0;0;0;0
C1490;RALN;EQ;0FZEQF;1;1;1;0;0;0
C1490;RALN;OE;0OEESP;2;5;0;1;2;0
C6150;RALN;IR;0IR000;1;2;0;1;0;2
C6150;RALN;OE;0OEESP;1;0;0;0;0;1
C6150;RALN;EQ;0FZEQF;1;0;0;0;0;0
C6445;RALN;EQ;0FZEQF;1;1;0;0;0;0
C6445;RALN;IR;0IR000;0;1;0;0;0;0
C6445;RALN;OE;0OEESP;1;3;0;0;0;0
C4260;RALN;IR;0IR000;11;3;0;0;0;0
C4260;RALN;OE;0OEESP;4;6;0;0;0;0
C4260;RALN;FP;0D0103;0;1;0;0;0;0
C4260;RALN;OP;0OP000;7;0;0;0;4;2
C4260;RALN;EQ;0FZEQF;3;1;0;0;0;0
C5039;RALN;OE;0OEESP;3;0;0;0;0;0
C5039;RALN;EQ;0FZEQF;1;2;0;0;0;0
C5039;RALN;IR;0IR000;2;5;0;0;0;0
C6568;RALN;IR;0IR000;0;1;0;0;0;0
LS12224;LS13;LI;0000ND;2;1;0;0;0;0
C1094;RALN;EQ;0FZEQF;0;2;0;1;0;1
C5468;RALN;OE;0OEESP;1;0;0;0;0;0
C5468;RALN;IR;0IR000;0;2;0;0;0;0
C6517;RALN;EQ;0FZEQF;2;2;0;0;0;0
C6517;RALN;OE;0OEESP;1;0;0;0;0;0
C6517;RALN;IR;0IR000;2;0;2;0;0;0
C6517;RALN;FP;0D0103;0;1;0;0;0;0
E8454;EPNE;AT;0AS000;0;1;0;0;0;6
C6307;RALN;OE;0OEESP;1;0;0;0;0;0
C6307;RALN;EQ;0FZEQF;0;1;0;0;0;0
C6307;RALN;IR;0IR000;1;0;0;0;0;0
C6790;RALN;EQ;0FZEQF;1;1;0;0;0;0
C6790;RALN;OE;0OEESP;2;0;0;0;0;0
C6790;RALN;IR;0IR000;1;0;1;0;0;0
OL13811;EPNE;FU;0FZ000;0;1;0;0;0;0
UC10760;RALN;EQ;0FZEQF;0;1;0;0;0;0
T9266;RALN;IR;0IR000;0;1;0;0;0;0
C5122;RALN;IR;0IR000;3;3;0;0;0;0
C5122;RALN;RU;0D0I96;0;0;0;1;0;0
C5122;RALN;OE;0OEESP;0;2;0;0;0;4
C5122;RALN;EQ;0FZEQF;1;2;0;0;0;2
C8158;RALN;EQ;0FZEQF;1;0;0;0;0;0
C8158;RALN;IR;0IR000;9;1;0;0;0;0
C8158;RALN;FP;0D0103;0;1;0;0;0;0
C8158;RALN;OP;0OP000;1;0;0;0;0;0
C8158;RALN;OE;0OEESP;1;1;0;0;0;0
C6048;RALN;IR;0IR000;0;1;0;0;0;0
C6048;RALN;RU;0D0I95;0;0;0;1;0;0
OL12924;EPNE;AT;0AS000;0;3;0;0;0;1
OL12924;EPNE;D2;0D0079;0;0;0;0;0;1
OL12924;EPNE;FU;0FZ000;0;0;0;0;0;1
C8203;RALN;OE;0OEESP;1;1;0;0;0;0
C8203;RALN;EQ;0FZEQF;0;1;0;0;1;0
U9476;SSNA;PF;SPFINF;479;1813;3;160;1;150
U9476;SSNA;MD;SD0036;11;4;0;0;0;0
U9476;SSNA;MV;SD0E73;4;0;0;0;0;0
U9476;SSNA;DG;0D0097;0;1;0;0;0;0
U9476;SSNA;PS;SD0AI3;0;1;0;0;0;0
U9476;SSNA;DP;PD0S45;3;1;0;0;0;0
U9476;SSNA;DP;PD0A03;1;0;0;0;0;0
U9476;SSNA;CH;SD0A15;1;2;0;0;0;0
U9476;SSNA;DT;TD0A67;0;2;0;0;0;0
U9476;SSNA;DT;TD0A70;1;1;0;0;0;0
U9476;SSNA;PS;SD0SE2;1;0;0;0;0;0
U9476;SSNA;PF;SPFOST;0;105;0;10;1;21
U9476;SSNA;DP;PD0A45;7;1;0;0;0;0
U9476;SSNA;PF;TPF026;27;19;0;0;0;1
U9476;SSNA;FM;SD0E38;0;4;0;0;0;0
U9476;SSNA;CH;SD0E15;1;0;0;0;0;0
U9476;SSNA;MD;SD0E34;69;57;0;0;0;0
U9476;SSNA;DT;TD0A01;0;5;0;0;0;0
U9476;SSNA;PF;KPFASC;2;38;0;1;0;4
U9476;SSNA;BI;SD0E12;2;3;0;0;0;0
U9476;SSNA;PF;SPFPRV;43;45;1;0;0;8
U9476;SSNA;AT;AAT117;37;198;0;3;2;39
U9476;SSNA;PT;APT017;18;83;0;5;7;16
U9476;SSNA;PT;TPT092;44;79;1;3;4;10
U9476;SSNA;PF;SPFRAB;42;242;1;17;0;59
U9476;SSNA;PL;SD0E65;1;4;0;0;0;0
U9476;SSNA;FI;SD0A41;4;3;0;0;0;0
U9476;SSNA;MV;SD0A73;19;20;0;0;0;0
U9476;SSNA;OP;TOP059;39;39;1;1;3;7
U9476;SSNA;DG;0D0163;1;0;0;0;0;0
U9476;SSNA;RR;N18694;3;23;0;0;0;0
U9476;SSNA;PF;TPFCTS;0;1;0;0;0;0
U9476;SSNA;BI;SD0601;0;2;0;0;0;0
U9476;SSNA;MD;SD0597;1;0;0;0;0;0
U9476;SSNA;DP;PD0046;5;0;0;0;0;0
U9476;SSNA;BI;SD0E13;1;1;0;0;0;0
U9476;SSNA;PT;0PTSPR;3;21;0;2;1;8
U9476;SSNA;MD;SD0035;299;464;0;0;0;16
U9476;SSNA;FI;SD0E41;1;1;0;0;0;0
U9476;SSNA;DA;AD0A31;1;10;0;0;0;0
U9476;SSNA;MV;SD0E74;3;0;0;0;0;0
U9476;SSNA;PL;SD0A65;9;52;0;0;0;1
U9476;SSNA;FM;SD0E39;2;2;0;0;0;0
U9476;SSNA;AT;TATIFC;1;0;0;0;0;0
U9476;SSNA;PF;SPFINE;13;68;1;0;1;1
U9476;SSNA;BI;SD0A12;5;39;0;0;0;0
U9476;SSNA;OP;AOP870;7;31;0;4;0;14
U9476;SSNA;DA;AD0S31;0;5;0;0;0;0
U9476;SSNA;AT;TAT119;14;0;0;0;0;0
U9476;SSNA;MD;SD0E33;54;21;0;0;0;0
U9476;SSNA;DG;0D0484;0;1;0;0;0;0
U9476;SSNA;PF;APFCAS;3;13;0;0;1;3
U9476;SSNA;PF;SPFTCN;94;245;0;7;1;31
U9476;SSNA;PF;KPFSCE;0;2;0;0;0;0
U9476;SSNA;PS;SD0AI1;2;3;0;0;0;0
U9476;SSNA;DG;0D0482;1;1;0;0;0;0
U9476;SSNA;PL;SD0E66;1;0;0;0;0;0
U9476;SSNA;PS;SD0SE1;1;5;0;0;0;0
U9476;SSNA;FI;SD0E42;1;0;0;0;0;0
U9476;SSNA;PL;SD0064;2;0;0;0;0;0
U9476;SSNA;PF;APF028;18;130;0;2;0;17
U9476;SSNA;DT;TD0068;0;1;0;0;0;0
U9476;SSNA;PF;SPFASE;6;15;0;0;0;1
U9476;SSNA;DT;TD0S70;0;1;0;0;0;0
U9476;SSNA;FM;SD0A38;6;33;0;0;0;0
U9476;SSNA;OP;KOP660;140;479;1;37;2;23
U9476;SSNA;PS;SD0CO1;1;0;0;0;0;0
U9476;SSNA;AT;TAT162;30;1;1;0;0;0
U9476;SSNA;DA;AD0032;4;3;0;0;0;0
U9476;SSNA;PS;SD0AI4;1;0;0;0;0;0
U9476;SSNA;DT;TD0071;0;2;0;0;0;0
U9476;SSNA;RR;N16695;8;27;0;0;0;0
C2094;PRTN;CA;053000;0;1;0;0;0;0
C2094;PRTN;CB;0BE000;1;0;0;0;0;1
C2094;PRTN;CC;056000;0;2;0;0;0;1
C2094;PRTN;CB;054000;1;0;0;0;0;0
IP10992;PRTN;CB;0BE000;14;33;0;18;0;1
IP10992;PRTN;CC;056000;0;1;0;0;0;3
IP10992;PRTN;DI;0D0077;1;0;0;0;0;0
IP10992;PRTN;CD;057000;0;1;0;0;0;1
IP10992;PRTN;CB;054000;1;2;0;1;0;0
IP10992;PRTN;CC;0CE000;3;13;0;1;0;3
IP10992;PRTN;CA;053000;0;2;0;1;0;0
C6692;RALN;IR;0IR000;1;0;0;0;3;2
C6692;RALN;EQ;0FZEQF;0;0;0;0;1;2
C6692;RALN;OP;0OP000;0;0;0;0;3;3
C6692;RALN;OE;0OEESP;0;0;0;0;2;0
C6692;RALN;FP;0D0485;0;1;0;0;0;0
C7539;RALN;IR;0IR000;0;1;0;0;0;0
C7539;RALN;EQ;0FZEQF;1;2;0;0;0;0
C7539;RALN;OE;0OEESP;2;0;0;0;0;0
C2783;RALN;EQ;0FZEQF;1;3;0;0;0;0
C2783;RALN;IR;0IR000;1;1;0;0;0;1
C2783;RALN;OE;0OEESP;3;2;0;0;0;0
C1955;RALN;IR;0IR000;0;0;0;1;0;0
UC12437;RALN;OE;0OEESP;2;0;0;0;0;1
UC12437;RALN;IR;0IR000;3;1;0;0;0;0
UC12437;RALN;EQ;0FZEQF;1;3;0;0;0;0
CV14418;AFAM;EP;013159;0;1;0;0;0;0
CV14418;AFAM;EP;013504;0;1;0;0;0;0
CV14418;AFAM;PA;011121;3;6;0;0;0;0
CV14418;AFAM;PD;018PD1;10;12;0;0;0;0
CV14418;AFAM;PR;018P01;39;22;0;0;0;0
CV14418;AFAM;AR;011124;1;1;0;0;0;0
CV14418;AFAM;PA;012117;1;5;0;0;0;0
CV14418;AFAM;AR;012118;1;0;0;0;0;0
C1250;RALN;IR;0IR000;1;0;0;0;0;0
C1250;RALN;OE;0OEESP;1;0;0;0;0;0
C1820;RALN;EQ;0FZEQF;1;2;0;0;0;0
C1820;RALN;IR;0IR000;1;2;0;1;0;0
C6238;RALN;OE;0OEESP;2;0;0;0;0;0
C6238;RALN;EQ;0FZEQF;1;3;0;0;0;0
C6238;RALN;IR;0IR000;0;4;0;0;0;1
C12258;RALN;OE;0OEESP;2;4;0;0;1;0
C12258;RALN;FP;0D0103;1;0;0;0;0;0
C12258;RALN;IR;0IR000;5;12;0;0;0;2
C12258;RALN;RP;000096;0;1;0;0;0;0
C12258;RALN;OP;0OP000;0;0;0;0;0;1
C12258;RALN;EQ;0FZEQF;4;7;0;0;0;0
C1290;RALN;EQ;0FZEQF;4;1;0;0;0;0
C1290;RALN;FP;0D0103;0;1;0;0;0;0
C1290;RALN;IR;0IR000;2;2;0;0;17;15
C1290;RALN;OE;0OEESP;1;0;0;0;6;27
C6988;RALN;IR;0IR000;3;2;0;0;0;6
C6988;RALN;FP;0D0103;1;0;0;0;0;0
C6988;RALN;EQ;0FZEQF;0;1;0;0;0;0
C8130;RALN;EQ;0FZEQF;5;11;0;0;0;2
C8130;RALN;OP;0OP000;1;0;0;0;0;0
C8130;RALN;OE;0OEESP;2;1;0;0;1;1
C8130;RALN;IR;0IR000;20;20;0;0;0;3
C8130;RALN;RP;000096;0;1;0;0;0;0
C8130;RALN;FP;0D0103;0;1;0;0;0;0
OL13658;EPNE;AT;0AS000;1;0;0;0;1;0
AC15371;AFAM;PA;013CTE;0;1;0;0;0;0
AC15371;AFAM;PA;011121;3;1;0;0;0;0
AC15371;AFAM;PA;012117;1;4;0;0;0;0
AC15371;AFAM;PR;018P01;14;8;0;0;0;0
AC15371;AFAM;EP;013504;1;0;0;0;0;0
AC15371;AFAM;PD;018PD1;0;1;0;0;0;0
OL14115;EPNE;OP;0OP000;0;3;0;0;0;0
OL13359;EPNE;FU;0FZ000;1;1;0;0;0;0
C2312;RALN;EQ;0FZEQF;0;1;0;0;0;0
OL14228;EPNE;AT;0AS000;0;0;0;0;0;1
Q9159;UNIV;CB;036000;5;1;0;0;1;1
Q9159;UNIV;CB;037000;6;4;0;0;0;0
Q9159;PRUN;PR;0D0169;78;37;0;0;0;0
Q9159;PRUN;PR;0D0172;34;2;0;0;0;0
Q9159;UNIV;CE;0E6000;7;5;0;0;0;0
Q9159;PRUN;RI;0D0RTP;83;40;0;0;0;0
Q9159;UNIV;CD;048000;16;64;0;0;0;1
Q9159;UNIV;CC;042000;10;18;0;1;1;0
Q9159;UNIV;CE;059000;2;1;0;0;0;0
Q9159;PRUN;RI;0D0RTD;2;0;0;0;0;0
Q9159;UNIV;CC;043000;15;22;2;0;0;2
Q9159;UNIV;CC;0C7000;19;17;2;0;0;2
Q9159;UNIV;DG;0D0097;0;1;0;0;0;0
Q9159;PRUN;PR;0D0168;12;0;0;0;0;0
Q9159;UNIV;CC;046000;4;16;0;0;1;1
Q9159;UNIV;CC;0C8000;3;7;1;0;0;0
Q9159;UNIV;AL;000676;0;5;0;0;0;0
Q9159;UNIV;CD;051000;54;121;4;2;0;10
Q9159;PRUN;PR;0D0AP2;208;165;0;0;0;0
Q9159;PRUN;PR;0D0173;103;25;0;0;0;0
Q9159;UNIV;CC;040000;27;27;0;1;0;0
Q9159;UNIV;CD;0D7000;8;13;1;0;0;2
Q9159;PRUN;PR;0D0DO1;10;2;0;0;0;0
Q9159;UNIV;CC;097000;23;40;2;1;0;5
Q9159;UNIV;CE;062000;1;6;0;0;0;0
Q9159;UNIV;CB;0B7000;6;2;0;0;0;0
Q9159;UNIV;CC;045000;49;86;2;2;2;8
Q9159;PRUN;PR;0D0PO1;110;54;0;0;0;0
Q9159;UNIV;CD;052000;1;4;1;0;0;0
Q9159;UNIV;CD;049000;2;19;0;0;0;2
Q9159;PRUN;PR;0D0AD2;22;7;0;0;0;0
Q9159;UNIV;CD;0D6000;17;22;0;0;0;4
Q9159;UNIV;D2;0D0079;1;0;0;0;0;0
Q9159;UNIV;CE;060000;0;1;0;0;0;0
Q9159;UNIV;CB;034000;1;0;0;0;1;0
Q9159;UNIV;CB;038000;9;13;2;0;0;0
Q9159;UNIV;CE;063000;1;0;0;0;0;0
Q9159;PRUN;RI;0D0176;33;7;0;0;0;0
Q9159;UNIV;CB;032000;1;0;0;0;2;1
Q9159;UNIV;CD;050000;14;11;3;1;0;0
Q9159;PRUN;RI;0D0177;83;85;0;0;0;0
Q9159;UNIV;CD;0D8000;1;0;0;0;0;0
Q9159;UNIV;CE;061000;1;1;0;0;0;0
C7661;RALN;IR;0IR000;1;0;0;1;0;0
C7661;RALN;OP;0OP000;1;0;0;0;0;0
C7661;RALN;EQ;0FZEQF;0;0;0;1;0;0
C2948;RALN;OE;0OEESP;1;1;0;0;0;0
C2948;RALN;EQ;0FZEQF;0;1;1;1;0;0
C2948;RALN;IR;0IR000;0;3;0;1;0;0
C7160;RALN;FP;0D0103;1;0;0;0;0;0
C7160;RALN;OE;0OEESP;1;0;0;0;0;0
C7160;RALN;IR;0IR000;1;1;0;0;0;1
C2608;RALN;OP;0OP000;0;2;0;0;0;0
C2608;RALN;RU;0D0I95;2;0;1;0;0;0
C2608;RALN;EQ;0FZEQF;5;12;1;0;0;2
C2608;RALN;IR;0IR000;4;47;0;0;2;10
C2608;RALN;RP;000096;1;1;0;0;0;0
C2608;RALN;OE;0OEESP;12;9;0;0;2;1
C2608;RALN;DI;0D0165;2;0;0;0;0;0
C1256;PRTN;FP;0D0S4C;1;0;0;0;0;0
C1256;PRTN;CC;056000;0;1;0;0;0;1
C1256;PRTN;CC;0CE000;1;1;0;0;0;0
C1256;PRTN;CB;054000;2;0;0;0;0;0
C6397;RALN;OE;0OEESP;2;0;0;0;2;1
C6397;RALN;OP;0OP000;1;0;0;1;1;2
C6397;RALN;IR;0IR000;2;0;0;0;0;2
C8233;REFR;XA;0PL908;1;0;0;0;0;0
C8233;REFR;CB;030000;2;1;0;0;0;0
C8233;REFR;CD;048000;1;1;0;0;0;0
C8233;REFR;FP;0D0103;1;0;0;0;0;0
C8233;REFR;CC;042000;0;3;0;0;0;0
C8233;REFR;XA;0PL0A6;0;2;0;0;0;0
C8233;REFR;CC;046000;0;1;0;0;0;0
C8233;REFR;CB;034000;1;0;0;0;0;0
C8233;REFR;CD;051000;1;0;0;0;0;0
C8233;REFR;CC;045000;0;3;0;0;0;0
C8233;REFR;XB;0PL905;1;0;0;0;0;0
C8233;REFR;XA;0PL910;1;0;0;0;0;0
C8233;REFR;CC;097000;0;3;0;0;0;0
C8233;REFR;CC;040000;1;4;0;0;0;0
C8233;REFR;CC;043000;1;1;0;0;0;0
C8233;REFR;CB;037000;1;0;0;0;0;0
C8233;REFR;CB;032000;3;0;0;1;0;0
C7653;RALN;OP;0OP000;0;0;0;0;0;4
C7653;RALN;RU;0D0I95;0;0;1;0;0;0
C7653;RALN;EQ;0FZEQF;1;0;0;0;0;0
C7653;RALN;IR;0IR000;3;5;0;0;0;1
C7653;RALN;OE;0OEESP;1;2;0;0;0;0
R9191;RALN;RP;000096;1;0;0;0;0;0
R9191;RALN;DI;0D0165;4;0;0;0;0;0
R9191;RALN;DI;0D0164;13;10;0;0;0;0
R9191;RALN;DF;0D0098;1;0;0;0;0;0
R9191;RALN;OE;0OEESP;68;40;0;0;1;0
R9191;RALN;OP;0OP000;6;5;0;0;0;0
R9191;RALN;DG;0D0097;6;2;0;0;0;0
R9191;RALN;EQ;0FZEQF;273;254;19;4;0;2
R9191;RALN;IR;0IR000;115;92;2;0;0;0
ER12909;RALN;EQ;0FZEQF;3;0;0;0;0;1
ER12909;RALN;DF;0D0098;1;0;0;0;0;0
ER12909;RALN;IR;0IR000;1;4;0;0;0;0
C7135;RALN;RP;000096;0;0;0;0;1;0
C7135;RALN;OE;0OEESP;6;1;0;0;0;0
C7135;RALN;FP;0D0103;1;0;0;0;0;0
C7135;RALN;IR;0IR000;4;11;0;0;0;0
C7135;RALN;EQ;0FZEQF;2;2;0;0;0;0
C2484;RALN;EQ;0FZEQF;0;1;1;0;0;0
C2484;RALN;IR;0IR000;2;0;0;0;0;1
C2484;RALN;OE;0OEESP;1;0;0;0;0;0
C3950;RALN;IR;0IR000;2;3;0;0;0;0
C3950;RALN;OE;0OEESP;3;0;0;0;0;0
C3950;RALN;OP;0OP000;2;0;0;0;0;0
C3950;RALN;EQ;0FZEQF;0;3;1;0;0;2
C3267;RALN;EQ;0FZEQF;1;4;0;0;0;0
C3267;RALN;OP;0OP000;1;0;0;0;0;0
C3267;RALN;OE;0OEESP;1;0;0;0;0;0
C3267;RALN;IR;0IR000;1;4;0;2;0;0
C3399;RALN;IR;0IR000;21;15;0;0;0;0
C3399;RALN;DI;0D0165;1;0;0;0;0;0
C3399;RALN;DI;0D0164;2;0;0;0;0;0
C3399;RALN;OP;0OP000;3;2;0;0;0;0
C3399;RALN;OE;0OEESP;7;1;0;0;0;0
C3399;RALN;FP;0D0102;1;0;0;0;0;0
C3399;RALN;RP;000096;0;0;0;1;0;0
C3399;RALN;EQ;0FZEQF;4;11;0;0;0;0
C4326;RALN;OE;0OEESP;9;7;1;0;0;0
C4326;RALN;FP;0D0102;1;0;0;0;0;0
C4326;RALN;DI;0D0165;1;2;0;0;0;0
C4326;RALN;IR;0IR000;24;45;0;2;0;5
C4326;RALN;EQ;0FZEQF;12;21;0;0;0;2
C7321;RALN;FP;0D0103;1;0;0;0;0;0
C7321;RALN;OP;0OP000;2;0;0;0;0;0
C7321;RALN;EQ;0FZEQF;3;10;1;0;0;3
C7321;RALN;IR;0IR000;3;10;0;0;0;2
C7321;RALN;OE;0OEESP;4;0;0;0;0;2
